region_code;region_name;state_code;state_abbr;state_name;city_code;city_name;gdp_2023_current_prices_thousand_reais;gdp_per_capita_2023_current_reais;gdp_2022_current_prices_thousand_reais;gdp_per_capita_2022_current_reais;gdp_2021_current_prices_thousand_reais;gdp_per_capita_2021_current_reais;gross_value_added_agriculture_2021_current_prices_thousand_reais;gross_value_added_industry_2021_current_prices_thousand_reais;gross_value_added_services_2021_current_prices_thousand_reais;gross_value_added_public_administration_2021_current_prices_thousand_reais;gross_value_added_total_2021_current_prices_thousand_reais;taxes_less_subsidies_2021_current_prices_thousand_reais;main_economic_activity_2021;second_main_economic_activity_2021;third_main_economic_activity_2021;total_school_records;has_any_school_record;approval_rate_publica_medio_todos_1_4;performance_indicator_publica_medio_todos_1_4;saeb_math_score_publica_medio_todos_1_4;saeb_portuguese_score_publica_medio_todos_1_4;saeb_standardized_average_score_publica_medio_todos_1_4;ideb_publica_medio_todos_1_4;ideb_projection_publica_medio_todos_1_4;approval_rate_estadual_medio_todos_1_4;performance_indicator_estadual_medio_todos_1_4;saeb_math_score_estadual_medio_todos_1_4;saeb_portuguese_score_estadual_medio_todos_1_4;saeb_standardized_average_score_estadual_medio_todos_1_4;ideb_estadual_medio_todos_1_4;ideb_projection_estadual_medio_todos_1_4;approval_rate_publica_fundamental_iniciais_1_5;performance_indicator_publica_fundamental_iniciais_1_5;saeb_math_score_publica_fundamental_iniciais_1_5;saeb_portuguese_score_publica_fundamental_iniciais_1_5;saeb_standardized_average_score_publica_fundamental_iniciais_1_5;ideb_publica_fundamental_iniciais_1_5;ideb_projection_publica_fundamental_iniciais_1_5;approval_rate_municipal_fundamental_iniciais_1_5;performance_indicator_municipal_fundamental_iniciais_1_5;saeb_math_score_municipal_fundamental_iniciais_1_5;saeb_portuguese_score_municipal_fundamental_iniciais_1_5;saeb_standardized_average_score_municipal_fundamental_iniciais_1_5;ideb_municipal_fundamental_iniciais_1_5;ideb_projection_municipal_fundamental_iniciais_1_5;approval_rate_publica_fundamental_finais_6_9;performance_indicator_publica_fundamental_finais_6_9;saeb_math_score_publica_fundamental_finais_6_9;saeb_portuguese_score_publica_fundamental_finais_6_9;saeb_standardized_average_score_publica_fundamental_finais_6_9;ideb_publica_fundamental_finais_6_9;ideb_projection_publica_fundamental_finais_6_9;approval_rate_municipal_fundamental_finais_6_9;performance_indicator_municipal_fundamental_finais_6_9;saeb_math_score_municipal_fundamental_finais_6_9;saeb_portuguese_score_municipal_fundamental_finais_6_9;saeb_standardized_average_score_municipal_fundamental_finais_6_9;ideb_municipal_fundamental_finais_6_9;ideb_projection_municipal_fundamental_finais_6_9;approval_rate_estadual_fundamental_finais_6_9;performance_indicator_estadual_fundamental_finais_6_9;saeb_math_score_estadual_fundamental_finais_6_9;saeb_portuguese_score_estadual_fundamental_finais_6_9;saeb_standardized_average_score_estadual_fundamental_finais_6_9;ideb_estadual_fundamental_finais_6_9;ideb_projection_estadual_fundamental_finais_6_9;approval_rate_estadual_fundamental_iniciais_1_5;performance_indicator_estadual_fundamental_iniciais_1_5;saeb_math_score_estadual_fundamental_iniciais_1_5;saeb_portuguese_score_estadual_fundamental_iniciais_1_5;saeb_standardized_average_score_estadual_fundamental_iniciais_1_5;ideb_estadual_fundamental_iniciais_1_5;ideb_projection_estadual_fundamental_iniciais_1_5;approval_rate_federal_medio_todos_1_4;performance_indicator_federal_medio_todos_1_4;saeb_math_score_federal_medio_todos_1_4;saeb_portuguese_score_federal_medio_todos_1_4;saeb_standardized_average_score_federal_medio_todos_1_4;ideb_federal_medio_todos_1_4;ideb_projection_federal_medio_todos_1_4;approval_rate_municipal_medio_todos_1_4;performance_indicator_municipal_medio_todos_1_4;saeb_math_score_municipal_medio_todos_1_4;saeb_portuguese_score_municipal_medio_todos_1_4;saeb_standardized_average_score_municipal_medio_todos_1_4;ideb_municipal_medio_todos_1_4;ideb_projection_municipal_medio_todos_1_4
2;Nordeste;25;PB;Paraíba;2500106;Água Branca;107368.213;11501.68;95192.995;10197.43;92268.329;8893.33;6074.33;3754.809;20934.959;57405.239;88169.337;4098.992;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;80.8;0.826845;282.49;277.78;4.815454;4.0;;80.8;0.826845;282.49;277.78;4.815454;4.0;;100.0;1.0;253.97;231.18;7.014081;7.0;;100.0;1.0;253.97;231.18;7.014081;7.0;;99.8;0.998241;275.84;265.76;5.693333;5.7;;99.8;0.998241;275.84;265.76;5.693333;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2500205;Aguiar;68585.332;13708.84;61115.323;12215.74;60255.576;10717.82;5837.415;5973.882;12376.005;31700.426;55887.728;4367.848;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;7;True;96.6;0.968462;280.78;283.56;4.877964;4.7;;96.6;0.968462;280.78;283.56;4.877964;4.7;;100.0;1.0;227.27;204.35;6.016721;6.0;;100.0;1.0;227.27;204.35;6.016721;6.0;;94.8;0.946838;257.05;253.12;5.1695;4.9;;94.0;0.942963;260.63;253.45;5.234667;4.9;;95.8;0.96316;254.04;252.83;5.1145;4.9;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2500304;Alagoa Grande;367231.922;14090.7;320351.096;12291.88;300766.384;10596.34;29547.763;15614.498;86553.76;151077.907;282793.928;17972.456;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;8;True;61.6;0.621798;246.5;257.16;4.001293;2.5;;61.6;0.621798;246.5;257.16;4.001293;2.5;;87.0;0.868818;211.26;195.56;5.551368;4.8;;86.6;0.86538;213.55;198.04;5.640162;4.9;;76.2;0.761079;232.68;232.18;4.414333;3.4;;78.3;0.784615;238.79;233.85;4.544;3.6;;73.6;0.734324;229.67;231.35;4.350333;3.2;;100.0;1.0;175.29;156.54;4.155464;4.2;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2500403;Alagoa Nova;376825.036;17932.95;377884.689;17983.38;335568.446;15985.54;106987.3;47694.485;61155.046;102035.992;317872.824;17695.622;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;6;True;;;;;;;;;;;;;;;97.9;0.979589;202.6;191.19;5.306647;5.2;;98.1;0.980632;200.04;186.97;5.181065;5.1;;81.8;0.818139;233.95;238.02;4.532833;3.7;;83.6;0.840638;239.8;235.09;4.5815;3.9;;79.6;0.797441;230.74;239.62;4.506;3.6;;94.8;0.950682;215.6;212.66;5.945102;5.7;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2500502;Alagoinha;166686.215;12144.72;152279.608;11095.05;138844.393;9491.04;12232.541;4813.802;34654.769;80675.963;132377.075;6467.318;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;83.2;0.838922;232.82;236.58;3.501075;2.9;;83.2;0.838922;232.82;236.58;3.501075;2.9;;96.6;0.965822;196.66;187.2;5.120743;4.9;;96.6;0.965822;196.66;187.2;5.120743;4.9;;97.9;0.978795;229.23;228.38;4.2935;4.2;;97.9;0.978795;229.23;228.38;4.2935;4.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2500536;Alcantil;70347.946;12611.68;62649.179;11231.48;55221.414;9991.21;6315.517;1919.346;11031.2;34075.748;53341.811;1879.603;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;4;True;81.6;0.832005;285.01;301.62;5.207733;4.3;;81.6;0.832005;285.01;301.62;5.207733;4.3;;96.9;0.967957;217.7;195.61;5.675178;5.5;;96.9;0.967957;217.7;195.61;5.675178;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2500577;Algodão de Jandaíra;38482.518;13031.67;33767.792;11435.08;28687.686;11084.89;1977.301;931.241;5452.437;19708.633;28069.612;618.074;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;80.3;0.809329;262.01;259.77;4.258202;3.4;;80.3;0.809329;262.01;259.77;4.258202;3.4;;98.2;0.979905;188.56;183.27;4.894708;4.8;;98.2;0.979905;188.56;183.27;4.894708;4.8;;85.6;0.858727;233.62;238.44;4.534333;3.9;;85.6;0.858727;233.62;238.44;4.534333;3.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2500601;Alhandra;3148252.077;144880.45;3639169.052;167603.24;3391901.194;170747.61;30130.762;181909.568;2232427.0;136909.015;2581376.344;810524.85;Comércio e reparação de veículos automotores e motocicletas;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;7;True;86.3;0.864571;246.32;250.28;3.895771;3.4;;86.3;0.864571;246.32;250.28;3.895771;3.4;;92.6;0.926934;181.28;168.37;4.484867;4.2;;92.6;0.926934;181.28;168.37;4.484867;4.2;;87.2;0.873213;233.97;240.72;4.578167;4.0;;88.0;0.884134;223.54;224.24;4.129667;3.7;;86.1;0.849658;245.39;258.76;5.069167;4.3;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2500700;São João do Rio do Peixe;286060.022;15924.07;248471.599;13831.64;226325.939;12559.71;24075.694;11447.132;71169.243;98894.551;205586.621;20739.318;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;7;True;88.8;0.889561;261.22;257.7;4.216119;3.8;;88.8;0.889561;261.22;257.7;4.216119;3.8;;97.4;0.973574;191.61;178.06;4.858187;4.7;;97.4;0.973574;191.61;178.06;4.858187;4.7;;86.5;0.865079;236.82;231.58;4.473333;3.9;;88.5;0.887998;231.32;223.96;4.254667;3.8;;79.4;0.769598;245.77;243.95;4.828667;3.7;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2500734;Amparo;37039.128;16579.74;33047.789;14793.1;29514.119;13036.27;2456.023;1422.681;6615.939;17848.745;28343.388;1170.731;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;100.0;1.0;264.07;254.22;4.204051;4.2;;100.0;1.0;264.07;254.22;4.204051;4.2;;97.3;0.971721;215.91;208.68;5.878654;5.7;;97.3;0.971721;215.91;208.68;5.878654;5.7;;84.5;0.844049;235.74;227.97;4.395167;3.7;;84.5;0.844049;235.74;227.97;4.395167;3.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2500775;Aparecida;147637.352;18547.41;125775.725;15800.97;105562.098;12445.43;8675.686;10587.582;31384.446;44699.129;95346.843;10215.255;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;78.8;0.7937;277.82;284.95;4.857199;3.9;;78.8;0.7937;277.82;284.95;4.857199;3.9;;95.6;0.957363;202.39;192.94;5.334457;5.1;;95.6;0.957363;202.39;192.94;5.334457;5.1;;93.3;0.932729;246.22;253.72;4.999;4.7;;93.3;0.932729;246.22;253.72;4.999;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2500809;Araçagi;233112.691;14004.13;200370.315;12037.14;186120.697;11041.15;33101.071;9281.828;39229.905;97068.353;178681.156;7439.541;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;98.9;0.988986;245.1;243.38;3.775343;3.7;;98.9;0.988986;245.1;243.38;3.775343;3.7;;95.5;0.953985;181.79;175.86;4.630782;4.4;;95.5;0.953985;181.79;175.86;4.630782;4.4;;84.8;0.845911;221.96;222.43;4.073167;3.4;;84.8;0.845911;221.96;222.43;4.073167;3.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2500908;Arara;133977.296;10970.95;119681.467;9800.32;112505.436;8264.56;5683.887;2979.121;29677.503;67609.709;105950.219;6555.216;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;7;True;90.7;0.91113;256.45;260.28;4.187747;3.8;;90.7;0.91113;256.45;260.28;4.187747;3.8;;98.5;0.984528;198.42;187.83;5.165785;5.1;;98.5;0.984528;198.42;187.83;5.165785;5.1;;86.5;0.863997;231.92;237.03;4.4825;3.9;;84.0;0.837998;238.9;243.41;4.705167;3.9;;92.5;0.926078;219.09;225.29;4.073;3.8;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2501005;Araruna;244109.139;14201.47;210531.419;12248.03;204617.85;9928.09;13816.254;8887.836;55604.974;114392.833;192701.897;11915.954;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;7;True;82.1;0.824131;252.98;260.34;4.13991;3.4;;82.1;0.824131;252.98;260.34;4.13991;3.4;;96.0;0.960991;205.21;196.39;5.451001;5.2;;96.0;0.960991;205.21;196.39;5.451001;5.2;;84.9;0.843787;238.79;237.92;4.611833;3.9;;84.6;0.843226;237.75;236.33;4.568;3.9;;89.7;0.903509;246.16;249.15;4.921833;4.4;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2501104;Areia;355512.333;15707.7;303548.942;13411.79;258030.317;11471.58;34024.37;19434.279;70906.386;113541.512;237906.548;20123.769;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;8;True;88.0;0.880515;260.95;259.78;4.243464;3.7;;88.0;0.880515;260.95;259.78;4.243464;3.7;;99.6;0.996964;194.15;184.64;5.026296;5.0;;99.6;0.996347;197.56;186.84;5.131373;5.1;;90.8;0.908196;232.98;235.93;4.481833;4.1;;91.5;0.914639;193.09;204.21;3.288333;3.0;;89.7;0.895456;235.64;238.04;4.561333;4.1;;100.0;1.0;189.23;181.48;4.874949;4.9;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2501153;Areia de Baraúnas;27915.935;13923.16;48609.08;24243.93;26145.736;12420.78;1341.093;1870.803;4366.654;16678.278;24256.829;1888.907;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;96.2;0.942793;264.95;244.66;4.073297;3.8;;96.2;0.942793;264.95;244.66;4.073297;3.8;;96.7;0.966744;192.42;183.38;4.970372;4.8;;96.7;0.966744;192.42;183.38;4.970372;4.8;;98.0;0.979328;230.9;242.81;4.561833;4.5;;98.0;0.979328;230.9;242.81;4.561833;4.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2501203;Areial;81463.23;11428.62;71784.626;10070.79;62685.654;8886.54;2767.423;1790.07;15111.987;40232.04;59901.521;2784.133;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;78.7;0.791996;284.76;284.93;4.954372;3.9;;78.7;0.791996;284.76;284.93;4.954372;3.9;;96.8;0.968502;234.24;215.18;6.346645;6.1;;96.8;0.968502;234.24;215.18;6.346645;6.1;;95.1;0.95211;252.68;256.4;5.151333;4.9;;95.1;0.95211;252.68;256.4;5.151333;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2501302;Aroeiras;327698.839;17519.32;314453.446;16811.2;286086.029;14993.24;10750.237;17815.474;136393.551;103967.887;268927.149;17158.88;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;7;True;92.9;0.926952;244.15;248.04;3.831761;3.6;;92.9;0.926952;244.15;248.04;3.831761;3.6;;100.0;1.0;204.84;190.58;5.338304;5.3;;100.0;1.0;204.84;190.58;5.338304;5.3;;97.3;0.973176;239.04;239.73;4.646167;4.5;;98.3;0.983408;242.66;244.37;4.783833;4.7;;89.9;0.887615;226.89;224.15;4.184;3.7;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2501351;Assunção;56279.093;13554.69;53156.437;12802.61;48604.696;11950.99;2898.715;6197.654;11061.138;25939.712;46097.218;2507.478;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Indústrias de transformação;6;True;88.4;0.884272;284.59;297.02;5.132972;4.5;;88.4;0.884272;284.59;297.02;5.132972;4.5;;93.0;0.927805;201.06;190.43;5.263439;4.9;;93.0;0.927805;201.06;190.43;5.263439;4.9;;82.1;0.822842;244.39;250.33;4.912;4.0;;82.1;0.822842;244.39;250.33;4.912;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2501401;Baía da Traição;130461.853;14143.74;117261.962;12712.7;108130.005;11757.1;20787.235;3569.421;24692.666;54904.031;103953.352;4176.653;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Produção florestal, pesca e aquicultura;2;True;91.4;0.913958;242.97;246.43;3.791086;3.5;;91.4;0.913958;242.97;246.43;3.791086;3.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2501500;Bananeiras;370979.522;16036.12;320676.568;13861.7;279646.766;13178.45;58598.762;17113.661;80356.225;110498.546;266567.195;13079.57;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;8;True;74.1;0.747084;255.98;263.02;4.222164;3.2;;70.5;0.708037;255.75;262.51;4.211299;3.0;;97.1;0.971324;189.72;181.33;4.881573;4.7;;97.1;0.971324;189.72;181.33;4.881573;4.7;;81.1;0.804867;235.02;247.15;4.702833;3.8;;80.2;0.79902;228.83;243.48;4.5385;3.6;;98.2;0.979592;260.91;262.55;5.391;5.3;;;;;;;;;90.3;0.905301;258.24;267.94;4.327558;3.9;;;;;;;;
2;Nordeste;25;PB;Paraíba;2501534;Baraúna;62002.341;13020.23;54869.45;11522.35;49872.389;9909.08;1613.079;1443.745;13296.271;30985.721;47338.816;2533.573;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;81.8;0.841889;269.08;276.41;4.606602;3.9;;81.8;0.841889;269.08;276.41;4.606602;3.9;;99.5;0.995367;231.28;229.48;6.550157;6.5;;99.5;0.995367;231.28;229.48;6.550157;6.5;;93.8;0.943963;249.79;252.58;5.0395;4.8;;93.8;0.943963;249.79;252.58;5.0395;4.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2501575;Barra de Santana;115120.585;14284.72;101341.461;12574.94;90979.711;10911.45;20244.793;2378.771;16153.666;49441.367;88218.597;2761.113;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;91.0;0.912426;252.43;259.84;4.1247;3.8;;91.0;0.912426;252.43;259.84;4.1247;3.8;;97.2;0.969257;209.66;187.76;5.379016;5.2;;97.2;0.969257;209.66;187.76;5.379016;5.2;;87.9;0.883156;248.16;247.91;4.9345;4.4;;87.9;0.883156;248.16;247.91;4.9345;4.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2501609;Barra de Santa Rosa;187974.683;14567.16;156128.695;12099.25;151139.756;9684.1;14942.19;8421.711;37231.966;81742.874;142338.74;8801.015;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;4;True;97.9;0.979569;263.52;267.06;4.388542;4.3;;97.9;0.979569;263.52;267.06;4.388542;4.3;;;;;;;;;;;;;;;;95.1;0.952824;243.74;243.49;4.787167;4.6;;95.1;0.952824;243.74;243.49;4.787167;4.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2501708;Barra de São Miguel;101523.734;17189.93;86302.789;14612.73;85061.057;13955.87;29864.797;2950.949;12300.0;37753.426;82869.172;2191.885;Administração, defesa, educação e saúde públicas e seguridade social;Produção florestal, pesca e aquicultura;Demais serviços;4;True;;;;;;;;;;;;;;;100.0;1.0;220.16;219.95;6.16467;6.2;;100.0;1.0;220.16;219.95;6.16467;6.2;;100.0;1.0;261.91;252.31;5.237;5.2;;100.0;1.0;261.91;252.31;5.237;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2501807;Bayeux;1899000.35;22950.86;1492127.116;18033.49;1367699.814;14024.96;5475.306;113217.703;570475.267;487098.413;1176266.689;191433.125;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;;;;;;;;;;;;;;;92.3;0.924203;195.16;185.85;5.067571;4.7;;92.5;0.92498;195.53;186.31;5.082996;4.7;;79.3;0.792682;226.02;235.74;4.362667;3.5;;79.8;0.799314;227.18;235.97;4.385833;3.5;;77.5;0.773563;222.75;235.09;4.297333;3.3;;90.4;0.912689;191.18;181.05;4.904344;4.5;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2501906;Belém;268655.34;16380.42;241955.495;14752.48;217641.894;12273.27;9452.635;26486.746;65731.699;92071.814;193742.894;23899.0;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Indústrias de transformação;7;True;86.4;0.868709;252.31;264.0;4.18529;3.6;;86.4;0.868709;252.31;264.0;4.18529;3.6;;96.3;0.963192;185.8;173.8;4.669854;4.5;;96.3;0.963192;185.8;173.8;4.669854;4.5;;91.5;0.915052;231.25;242.08;4.5555;4.2;;91.9;0.924223;230.81;245.06;4.597833;4.2;;89.1;0.884398;231.83;238.15;4.499667;4.0;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2502003;Belém do Brejo do Cruz;93159.633;14862.74;82367.039;13140.88;78753.671;10706.05;8248.409;3128.753;18178.301;43610.911;73166.374;5587.296;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;7;True;86.3;0.85743;265.08;258.2;4.277817;3.7;;86.3;0.85743;265.08;258.2;4.277817;3.7;;96.4;0.968187;191.86;182.03;4.935139;4.8;;96.4;0.968187;191.86;182.03;4.935139;4.8;;83.5;0.833735;240.41;244.18;4.743167;4.0;;82.7;0.827985;234.72;239.27;4.5665;3.8;;85.6;0.852235;251.38;253.65;5.083833;4.3;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2502052;Bernardino Batista;53720.819;15331.28;45715.686;13046.71;40114.689;11233.46;2406.197;2372.333;8278.864;25638.263;38695.657;1419.032;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Construção;4;True;86.5;0.867876;251.18;241.66;3.834988;3.3;;86.5;0.867876;251.18;241.66;3.834988;3.3;;97.9;0.978777;214.09;197.87;5.647376;5.5;;97.9;0.978777;214.09;197.87;5.647376;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2502102;Boa Ventura;63600.867;12214.49;56351.142;10822.19;51771.123;9864.92;5516.101;2484.441;11638.677;30273.982;49913.2;1857.923;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;7;True;91.9;0.921741;299.36;281.52;5.10838;4.7;;91.9;0.921741;299.36;281.52;5.10838;4.7;;97.9;0.977768;171.57;156.2;4.078289;4.0;;97.9;0.977768;171.57;156.2;4.078289;4.0;;90.4;0.899365;234.07;228.8;4.381167;3.9;;89.8;0.904796;208.76;209.63;3.639833;3.3;;94.4;0.944;263.6;251.18;5.246333;5.0;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2502151;Boa Vista;319446.395;50093.52;305885.498;47966.99;203601.208;28207.43;15345.063;81832.865;38411.922;43935.964;179525.814;24075.394;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;93.2;0.932282;282.5;289.21;4.986702;4.6;;93.2;0.932282;282.5;289.21;4.986702;4.6;;93.6;0.937309;241.62;210.12;6.395485;6.0;;93.6;0.937309;241.62;210.12;6.395485;6.0;;85.1;0.850673;246.8;250.01;4.946833;4.2;;85.1;0.850673;246.8;250.01;4.946833;4.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2502201;Bom Jesus;40310.002;17633.42;35756.027;15641.31;32154.436;12424.43;2551.776;1793.818;8235.578;17936.994;30518.166;1636.27;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;83.9;0.845553;250.89;272.28;4.289298;3.6;;83.9;0.845553;250.89;272.28;4.289298;3.6;;97.9;0.978017;199.87;183.48;5.114366;5.0;;97.9;0.978017;199.87;183.48;5.114366;5.0;;93.6;0.931271;240.56;245.57;4.768833;4.4;;93.6;0.931271;240.56;245.57;4.768833;4.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2502300;Bom Sucesso;66561.105;14280.43;57235.092;12279.57;54737.575;11087.21;6919.847;4722.388;11122.419;29778.91;52543.563;2194.012;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;97.5;0.975623;268.17;269.75;4.49412;4.4;;97.5;0.975623;268.17;269.75;4.49412;4.4;;95.7;0.950043;212.76;204.46;5.741813;5.5;;95.7;0.950043;212.76;204.46;5.741813;5.5;;95.5;0.95556;246.49;240.75;4.787333;4.6;;95.3;0.953856;246.49;240.75;4.787333;4.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2502409;Bonito de Santa Fé;119585.901;11664.64;98917.581;9648.61;96759.554;7979.51;7563.545;4276.22;20271.113;61026.102;93136.98;3622.574;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;7;True;82.3;0.840166;276.8;271.13;4.635987;3.9;;82.3;0.840166;276.8;271.13;4.635987;3.9;;98.9;0.989087;205.81;193.84;5.416088;5.4;;98.9;0.989087;205.81;193.84;5.416088;5.4;;96.9;0.968834;248.62;247.64;4.937667;4.8;;97.9;0.980271;255.4;253.34;5.145667;5.0;;91.3;0.90529;232.88;234.42;4.455;4.0;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2502508;Boqueirão;302850.002;17209.34;265029.516;15060.21;260286.609;14513.58;51266.859;23098.454;62111.052;98366.323;234842.689;25443.921;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Produção florestal, pesca e aquicultura;7;True;78.7;0.788272;267.09;275.1;4.559042;3.6;;78.7;0.788272;267.09;275.1;4.559042;3.6;;93.1;0.9307;200.22;195.11;5.3325;5.0;;93.2;0.931876;200.22;195.11;5.3325;5.0;;75.2;0.754006;241.31;246.56;4.797833;3.6;;72.1;0.727285;240.9;245.88;4.779667;3.5;;87.4;0.876338;242.14;247.94;4.834667;4.2;;;;;;;;;;;;;;;;;;;;;;
