region_code;region_name;state_code;state_abbr;state_name;city_code;city_name;gdp_2023_current_prices_thousand_reais;gdp_per_capita_2023_current_reais;gdp_2022_current_prices_thousand_reais;gdp_per_capita_2022_current_reais;gdp_2021_current_prices_thousand_reais;gdp_per_capita_2021_current_reais;gross_value_added_agriculture_2021_current_prices_thousand_reais;gross_value_added_industry_2021_current_prices_thousand_reais;gross_value_added_services_2021_current_prices_thousand_reais;gross_value_added_public_administration_2021_current_prices_thousand_reais;gross_value_added_total_2021_current_prices_thousand_reais;taxes_less_subsidies_2021_current_prices_thousand_reais;main_economic_activity_2021;second_main_economic_activity_2021;third_main_economic_activity_2021;total_school_records;has_any_school_record;approval_rate_estadual_medio_todos_1_4;performance_indicator_estadual_medio_todos_1_4;saeb_math_score_estadual_medio_todos_1_4;saeb_portuguese_score_estadual_medio_todos_1_4;saeb_standardized_average_score_estadual_medio_todos_1_4;ideb_estadual_medio_todos_1_4;ideb_projection_estadual_medio_todos_1_4;approval_rate_publica_medio_todos_1_4;performance_indicator_publica_medio_todos_1_4;saeb_math_score_publica_medio_todos_1_4;saeb_portuguese_score_publica_medio_todos_1_4;saeb_standardized_average_score_publica_medio_todos_1_4;ideb_publica_medio_todos_1_4;ideb_projection_publica_medio_todos_1_4;approval_rate_estadual_fundamental_finais_6_9;performance_indicator_estadual_fundamental_finais_6_9;saeb_math_score_estadual_fundamental_finais_6_9;saeb_portuguese_score_estadual_fundamental_finais_6_9;saeb_standardized_average_score_estadual_fundamental_finais_6_9;ideb_estadual_fundamental_finais_6_9;ideb_projection_estadual_fundamental_finais_6_9;approval_rate_publica_fundamental_finais_6_9;performance_indicator_publica_fundamental_finais_6_9;saeb_math_score_publica_fundamental_finais_6_9;saeb_portuguese_score_publica_fundamental_finais_6_9;saeb_standardized_average_score_publica_fundamental_finais_6_9;ideb_publica_fundamental_finais_6_9;ideb_projection_publica_fundamental_finais_6_9;approval_rate_municipal_fundamental_iniciais_1_5;performance_indicator_municipal_fundamental_iniciais_1_5;saeb_math_score_municipal_fundamental_iniciais_1_5;saeb_portuguese_score_municipal_fundamental_iniciais_1_5;saeb_standardized_average_score_municipal_fundamental_iniciais_1_5;ideb_municipal_fundamental_iniciais_1_5;ideb_projection_municipal_fundamental_iniciais_1_5;approval_rate_publica_fundamental_iniciais_1_5;performance_indicator_publica_fundamental_iniciais_1_5;saeb_math_score_publica_fundamental_iniciais_1_5;saeb_portuguese_score_publica_fundamental_iniciais_1_5;saeb_standardized_average_score_publica_fundamental_iniciais_1_5;ideb_publica_fundamental_iniciais_1_5;ideb_projection_publica_fundamental_iniciais_1_5;approval_rate_municipal_fundamental_finais_6_9;performance_indicator_municipal_fundamental_finais_6_9;saeb_math_score_municipal_fundamental_finais_6_9;saeb_portuguese_score_municipal_fundamental_finais_6_9;saeb_standardized_average_score_municipal_fundamental_finais_6_9;ideb_municipal_fundamental_finais_6_9;ideb_projection_municipal_fundamental_finais_6_9;approval_rate_estadual_fundamental_iniciais_1_5;performance_indicator_estadual_fundamental_iniciais_1_5;saeb_math_score_estadual_fundamental_iniciais_1_5;saeb_portuguese_score_estadual_fundamental_iniciais_1_5;saeb_standardized_average_score_estadual_fundamental_iniciais_1_5;ideb_estadual_fundamental_iniciais_1_5;ideb_projection_estadual_fundamental_iniciais_1_5;approval_rate_federal_medio_todos_1_4;performance_indicator_federal_medio_todos_1_4;saeb_math_score_federal_medio_todos_1_4;saeb_portuguese_score_federal_medio_todos_1_4;saeb_standardized_average_score_federal_medio_todos_1_4;ideb_federal_medio_todos_1_4;ideb_projection_federal_medio_todos_1_4;approval_rate_federal_fundamental_finais_6_9;performance_indicator_federal_fundamental_finais_6_9;saeb_math_score_federal_fundamental_finais_6_9;saeb_portuguese_score_federal_fundamental_finais_6_9;saeb_standardized_average_score_federal_fundamental_finais_6_9;ideb_federal_fundamental_finais_6_9;ideb_projection_federal_fundamental_finais_6_9;approval_rate_federal_fundamental_iniciais_1_5;performance_indicator_federal_fundamental_iniciais_1_5;saeb_math_score_federal_fundamental_iniciais_1_5;saeb_portuguese_score_federal_fundamental_iniciais_1_5;saeb_standardized_average_score_federal_fundamental_iniciais_1_5;ideb_federal_fundamental_iniciais_1_5;ideb_projection_federal_fundamental_iniciais_1_5;approval_rate_municipal_medio_todos_1_4;performance_indicator_municipal_medio_todos_1_4;saeb_math_score_municipal_medio_todos_1_4;saeb_portuguese_score_municipal_medio_todos_1_4;saeb_standardized_average_score_municipal_medio_todos_1_4;ideb_municipal_medio_todos_1_4;ideb_projection_municipal_medio_todos_1_4
3;Sudeste;31;MG;Minas Gerais;3103009;Antônio Dias;535451.082;58081.25;500279.639;54266.15;894601.229;96891.72;32326.856;596936.829;179494.039;58827.166;867584.891;27016.338;Indústrias extrativas;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;93.8;0.944517;280.41;277.78;4.78624;4.5;;93.8;0.944517;280.41;277.78;4.78624;4.5;;92.6;0.921518;248.72;252.22;5.015667;4.6;;92.6;0.921518;248.72;252.22;5.015667;4.6;;;;;;;;;99.4;0.994378;242.01;231.09;6.784201;6.7;;;;;;;;;98.9;0.988918;242.01;231.09;6.784201;6.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3103108;Antônio Prado de Minas;35792.157;23271.88;32949.311;21423.48;28555.65;18107.58;4350.345;921.072;7509.987;14979.911;27761.315;794.335;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;98.6;0.99187;295.92;302.31;5.371293;5.3;;98.6;0.99187;295.92;302.31;5.371293;5.3;;95.7;0.9535;261.53;263.41;5.415667;5.2;;95.7;0.9535;261.53;263.41;5.415667;5.2;;100.0;1.0;253.31;255.03;7.435122;7.4;;100.0;1.0;253.31;255.03;7.435122;7.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3103207;Araçaí;75709.061;34713.0;69331.142;31788.69;60662.309;25704.37;11726.002;15465.306;11390.835;17456.668;56038.811;4623.497;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação;Demais serviços;6;True;89.4;0.898657;276.48;277.82;4.731642;4.3;;89.4;0.898657;276.48;277.82;4.731642;4.3;;;;;;;;;98.2;0.982917;251.59;260.69;5.204667;5.1;;100.0;1.0;226.67;201.04;5.945089;5.9;;100.0;1.0;226.67;201.04;5.945089;5.9;;98.2;0.982917;251.59;260.69;5.204667;5.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3103306;Aracitaba;40166.056;19602.76;35111.069;17135.71;31370.762;15258.15;4674.734;2210.093;8461.212;14931.463;30277.501;1093.26;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;100.0;1.0;256.18;242.98;3.924973;3.9;;100.0;1.0;256.18;242.98;3.924973;3.9;;90.1;0.89724;261.03;252.82;5.230833;4.7;;90.1;0.89724;261.03;252.82;5.230833;4.7;;93.4;0.948359;215.05;189.29;5.509697;5.2;;93.4;0.948359;215.05;189.29;5.509697;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3103405;Araçuaí;1081893.247;31544.84;744397.862;21704.46;519973.761;14162.43;24700.695;53306.157;242994.277;162561.35;483562.479;36411.282;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;7;True;91.7;0.921101;263.83;268.23;4.410411;4.1;;92.5;0.926785;278.07;283.17;4.834064;4.5;;93.9;0.937982;238.73;239.64;4.6395;4.4;;93.7;0.936939;238.73;239.64;4.6395;4.3;;99.5;0.995155;204.05;192.9;5.365409;5.3;;99.8;0.997595;211.7;201.49;5.667584;5.7;;;;;;;;;99.9;0.999197;213.98;204.04;5.757459;5.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3103504;Araguari;6858533.812;58217.9;6767656.191;57446.49;5836329.304;49309.56;539102.186;1882310.947;2144315.694;597310.126;5163038.952;673290.352;Demais serviços;Indústrias de transformação;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;8;True;91.3;0.914443;268.85;279.54;4.650228;4.3;;91.3;0.914443;268.85;279.54;4.650228;4.3;;96.0;0.959788;252.84;261.77;5.2435;5.0;;96.3;0.962614;255.9;264.03;5.332167;5.1;;98.3;0.982608;228.8;225.56;6.431556;6.3;;98.8;0.988127;225.51;222.0;6.304042;6.2;;97.0;0.972757;267.73;272.77;5.675;5.5;;99.7;0.997198;221.54;217.7;6.150097;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3103603;Arantina;77722.691;26663.02;79151.843;27153.29;88536.227;31859.02;45681.031;4305.877;17762.975;18779.587;86529.47;2006.757;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;95.7;0.956082;255.88;273.14;4.372257;4.2;;95.7;0.956082;255.88;273.14;4.372257;4.2;;;;;;;;;97.4;0.974617;265.4;265.32;5.512;5.4;;96.1;0.962691;209.2;199.72;5.587692;5.4;;96.1;0.962691;209.2;199.72;5.587692;5.4;;97.4;0.974617;265.4;265.32;5.512;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3103702;Araponga;143377.299;17815.27;164341.126;20420.12;122267.339;14440.46;47884.889;3935.06;25524.717;41222.985;118567.652;3699.688;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;97.0;0.971256;272.51;275.0;4.633668;4.5;;97.0;0.971256;272.51;275.0;4.633668;4.5;;97.5;0.975373;259.0;261.56;5.342667;5.2;;97.5;0.975373;259.0;261.56;5.342667;5.2;;;;;;;;;95.1;0.952265;243.09;226.11;6.714266;6.4;;;;;;;;;99.1;0.992586;243.09;226.11;6.714266;6.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3103751;Araporã;1209045.34;142592.92;1345479.39;158683.74;1294623.562;185157.83;60753.349;916759.501;196117.228;64994.021;1238624.098;55999.464;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Demais serviços;Construção;4;True;;;;;;;;;;;;;;;;;;;;;;92.7;0.928746;261.98;257.62;5.326667;4.9;;92.2;0.922757;227.79;210.88;6.145372;5.7;;92.2;0.922757;227.79;210.88;6.145372;5.7;;92.7;0.928746;261.98;257.62;5.326667;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3103801;Arapuá;249487.352;94826.06;219252.34;83334.22;172745.24;60911.58;30299.562;43587.937;53981.646;18143.659;146012.804;26732.436;Indústrias de transformação;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;100.0;1.0;299.81;305.58;5.47488;5.5;;100.0;1.0;299.81;305.58;5.47488;5.5;;100.0;1.0;285.26;291.29;6.275833;6.3;;100.0;1.0;285.26;291.29;6.275833;6.3;;100.0;1.0;251.92;249.31;7.304595;7.3;;100.0;1.0;251.92;249.31;7.304595;7.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3103900;Araújos;464947.328;50543.25;414182.292;45024.71;474403.537;49816.61;239754.716;45754.006;116649.496;47774.653;449932.871;24470.666;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;96.4;0.963882;270.87;278.09;4.656892;4.5;;96.4;0.963882;270.87;278.09;4.656892;4.5;;98.1;0.98111;253.68;245.46;4.985667;4.9;;98.1;0.98111;253.68;245.46;4.985667;4.9;;99.8;0.99839;232.56;218.24;6.370221;6.4;;99.8;0.99839;232.56;218.24;6.370221;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3104007;Araxá;8847239.614;79211.75;8637092.254;77330.24;8950199.701;82564.13;190764.578;4272471.185;2704357.583;604091.433;7771684.779;1178514.922;Indústrias de transformação;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;8;True;78.1;0.788628;279.95;289.04;4.948342;3.9;;78.6;0.794953;288.42;295.11;5.158171;4.1;;90.1;0.901439;262.77;266.28;5.484167;4.9;;89.6;0.896583;261.25;265.14;5.439833;4.9;;96.2;0.96259;243.47;232.48;6.837336;6.6;;96.2;0.962983;243.51;232.6;6.840281;6.6;;87.7;0.883726;251.57;257.9;5.157833;4.6;;100.0;1.0;244.17;234.35;6.884695;6.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3104106;Arceburgo;460319.032;50160.08;402855.057;43898.34;346405.109;31520.03;29866.684;85997.272;120869.619;55719.294;292452.869;53952.241;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;7;True;76.5;0.7813;247.68;240.03;3.761429;2.9;;76.5;0.7813;247.68;240.03;3.761429;2.9;;89.6;0.89607;227.51;231.19;4.311667;3.9;;91.1;0.910484;248.2;249.58;4.963;4.5;;96.8;0.968918;238.38;219.92;6.511835;6.3;;96.8;0.968918;238.38;219.92;6.511835;6.3;;92.5;0.919586;264.67;264.22;5.4815;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3104205;Arcos;3058033.013;73837.0;2735328.504;66043.62;2345874.338;57697.73;112414.618;1000376.093;712440.13;199692.05;2024922.89;320951.448;Indústrias de transformação;Demais serviços;Indústrias extrativas;6;True;94.0;0.940563;271.02;276.62;4.636993;4.4;;94.3;0.94424;279.27;281.64;4.828013;4.6;;98.5;0.985205;250.84;256.05;5.114833;5.0;;98.5;0.985708;250.84;256.05;5.114833;5.0;;99.9;0.998396;252.15;230.55;6.967894;7.0;;99.9;0.998396;252.15;230.55;6.967894;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3104304;Areado;380055.761;27379.57;336757.526;24260.32;309330.041;20233.52;57214.292;28287.129;129329.746;72381.903;287213.069;22116.972;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;4;True;88.5;0.89178;279.88;279.86;4.809934;4.3;;88.5;0.89178;279.88;279.86;4.809934;4.3;;;;;;;;;;;;;;;;100.0;1.0;243.67;223.04;6.669516;6.7;;100.0;1.0;243.67;223.04;6.669516;6.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3104403;Argirita;51371.89;19111.57;44690.182;16625.81;40066.896;14944.76;6579.867;985.058;12092.866;18517.668;38175.46;1891.437;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;92.7;0.928092;249.55;245.47;3.869131;3.6;;92.7;0.928092;249.55;245.47;3.869131;3.6;;;;;;;;;94.3;0.946295;260.13;250.64;5.1795;4.9;;89.5;0.892824;237.58;211.13;6.336749;5.7;;89.5;0.892824;237.58;211.13;6.336749;5.7;;94.3;0.946295;260.13;250.64;5.1795;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3104452;Aricanduva;86409.861;18311.05;80185.07;16991.96;67088.495;12646.28;22170.097;1201.179;13605.5;28506.369;65483.145;1605.351;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Produção florestal, pesca e aquicultura;7;True;98.6;0.987582;283.71;290.47;5.022559;5.0;;98.6;0.987582;283.71;290.47;5.022559;5.0;;98.1;0.983019;250.13;256.21;5.105667;5.0;;98.1;0.983019;250.13;256.21;5.105667;5.0;;100.0;1.0;226.58;211.63;6.135917;6.1;;100.0;1.0;237.0;219.49;6.477681;6.5;;;;;;;;;100.0;1.0;250.02;229.32;6.904881;6.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3104502;Arinos;544568.075;31528.95;384516.105;22262.4;318814.801;17860.77;96701.733;11585.508;101995.957;90999.355;301282.553;17532.247;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;8;True;98.2;0.982979;258.85;261.92;4.246006;4.2;;95.7;0.959174;273.75;279.05;4.711713;4.5;;99.5;0.995726;246.8;251.88;4.978;5.0;;99.7;0.996736;246.8;251.88;4.978;5.0;;100.0;1.0;207.39;207.01;5.685695;5.7;;100.0;1.0;208.32;202.49;5.621262;5.6;;;;;;;;;100.0;1.0;209.4;197.24;5.546418;5.5;;92.3;0.927491;297.72;306.58;5.460496;5.1;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3104601;Astolfo Dutra;453515.717;32077.78;352823.47;24955.68;291865.542;20327.73;24131.594;74116.297;96537.401;71204.226;265989.518;25876.024;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação;6;True;86.4;0.868348;264.09;258.65;4.270649;3.7;;86.4;0.868348;264.09;258.65;4.270649;3.7;;93.2;0.930501;253.4;261.42;5.247;4.9;;93.2;0.930501;253.4;261.42;5.247;4.9;;99.7;0.997373;236.4;226.69;6.597139;6.6;;99.7;0.997373;236.4;226.69;6.597139;6.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3104700;Ataléia;259695.786;18906.22;202342.795;14730.84;198960.488;15921.93;50287.058;23594.954;53861.599;59394.658;187138.27;11822.219;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;8;True;86.3;0.873244;259.13;261.44;4.242753;3.7;;86.3;0.873244;259.13;261.44;4.242753;3.7;;91.7;0.912158;228.67;231.52;4.3365;4.0;;92.2;0.916534;226.88;229.68;4.276;3.9;;100.0;1.0;198.98;196.8;5.339563;5.3;;99.9;0.998794;194.38;188.81;5.106504;5.1;;97.8;0.972973;212.43;214.86;3.788167;3.7;;99.5;0.994898;191.58;183.95;4.964705;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3104809;Augusto de Lima;113861.695;25090.72;86684.669;19101.95;89054.488;18426.34;17997.272;3205.739;33761.268;26924.298;81888.577;7165.911;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;92.3;0.929701;260.72;264.84;4.315983;4.0;;92.3;0.929701;260.72;264.84;4.315983;4.0;;;;;;;;;89.0;0.877632;243.32;243.38;4.778333;4.2;;96.7;0.963828;210.84;196.65;5.563171;5.4;;96.7;0.963828;210.84;196.65;5.563171;5.4;;89.7;0.88047;252.04;252.58;5.077;4.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3104908;Baependi;451939.764;24607.41;399929.504;21775.54;380866.399;19786.3;45768.671;35982.705;178526.824;95020.889;355299.09;25567.309;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;7;True;93.9;0.941169;265.17;266.83;4.408273;4.1;;93.9;0.941169;265.17;266.83;4.408273;4.1;;97.5;0.97615;252.54;249.16;5.028333;4.9;;98.6;0.986185;260.95;260.25;5.353333;5.3;;97.3;0.967625;242.81;226.29;6.712195;6.5;;97.6;0.971569;242.81;226.29;6.712195;6.5;;99.4;0.994217;266.56;267.64;5.57;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3105004;Baldim;132125.412;17635.53;113009.505;15084.02;201271.578;25870.38;24132.935;92321.555;39331.635;38912.563;194698.687;6572.89;Construção;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;90.8;0.910195;264.69;261.88;4.32743;3.9;;90.8;0.910195;264.69;261.88;4.32743;3.9;;94.5;0.944738;247.92;241.46;4.823;4.6;;94.5;0.944738;247.92;241.46;4.823;4.6;;100.0;1.0;241.19;219.48;6.557461;6.6;;100.0;1.0;241.19;219.48;6.557461;6.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3105103;Bambuí;861015.624;36567.38;849035.556;36058.59;779906.39;32544.92;245778.343;86400.601;273900.463;109160.853;715240.26;64666.13;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;6;True;89.7;0.89846;263.91;273.76;4.494319;4.0;;83.8;0.846416;276.09;277.05;4.714638;4.0;;95.3;0.954855;252.37;256.09;5.141;4.9;;95.8;0.959188;252.37;256.09;5.141;4.9;;99.9;0.998794;242.77;233.29;6.838704;6.8;;99.9;0.998794;242.77;233.29;6.838704;6.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3105202;Bandeira;66317.142;13988.01;60502.299;12761.51;59093.101;12472.16;12900.71;2670.67;14218.142;27735.332;57524.853;1568.248;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;96.1;0.963969;267.42;260.38;4.343317;4.2;;96.1;0.963969;267.42;260.38;4.343317;4.2;;97.1;0.972092;247.18;244.21;4.8565;4.7;;97.7;0.977492;247.18;244.21;4.8565;4.7;;100.0;1.0;223.46;211.02;6.065284;6.1;;100.0;1.0;223.46;211.02;6.065284;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3105301;Bandeira do Sul;113862.262;19159.05;98245.017;16531.22;86571.538;14905.57;7068.165;7846.416;34848.521;30455.308;80218.41;6353.128;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;87.1;0.879333;282.21;295.38;5.074994;4.5;;87.1;0.879333;282.21;295.38;5.074994;4.5;;91.9;0.91382;233.79;240.36;4.569167;4.2;;91.9;0.91382;233.79;240.36;4.569167;4.2;;96.2;0.963347;240.58;230.59;6.74782;6.5;;96.2;0.963347;240.58;230.59;6.74782;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3105400;Barão de Cocais;1547169.755;50268.69;1727167.208;56116.94;2438852.091;73388.66;19329.223;1486715.264;595487.991;180131.308;2281663.786;157188.305;Indústrias extrativas;Demais serviços;Indústrias de transformação;7;True;88.9;0.895975;276.97;278.4;4.747207;4.3;;88.9;0.895975;276.97;278.4;4.747207;4.3;;86.9;0.868343;242.91;246.95;4.831;4.2;;87.3;0.872592;252.04;259.06;5.185;4.5;;94.4;0.94365;228.06;218.09;6.281616;5.9;;94.4;0.94365;228.06;218.09;6.281616;5.9;;87.9;0.878251;263.74;274.57;5.6385;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3105509;Barão do Monte Alto;73841.49;14875.4;64635.492;13020.85;63070.684;11875.48;12414.992;3565.541;17455.397;27689.343;61125.273;1945.411;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;95.8;0.962495;262.37;259.77;4.263259;4.1;;95.8;0.962495;262.37;259.77;4.263259;4.1;;;;;;;;;100.0;1.0;255.82;247.11;5.048833;5.0;;100.0;1.0;213.51;211.74;5.888489;5.9;;100.0;1.0;213.51;211.74;5.888489;5.9;;100.0;1.0;255.82;247.11;5.048833;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3105608;Barbacena;4108617.172;32785.79;3873292.712;30907.96;3521229.065;25321.47;158243.841;588299.877;1713016.584;605835.741;3065396.042;455833.024;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;9;True;86.8;0.872547;282.49;282.52;4.886412;4.3;;89.1;0.894055;307.87;298.43;5.481046;4.9;;90.5;0.905208;265.44;268.31;5.5625;5.0;;90.2;0.90206;260.11;261.93;5.367333;4.8;;95.4;0.9532;232.22;222.48;6.440823;6.1;;97.2;0.972057;241.64;230.57;6.767685;6.6;;89.5;0.893998;246.87;246.09;4.882667;4.4;;99.6;0.996191;250.26;237.98;7.066916;7.0;;97.3;0.972227;375.31;340.68;7.060722;6.9;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3105707;Barra Longa;101736.25;17955.57;91642.243;16174.06;81928.238;16703.0;15598.811;4258.265;26510.016;29077.975;75445.067;6483.171;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;95.6;0.954038;259.47;263.58;4.279564;4.1;;95.6;0.954038;259.47;263.58;4.279564;4.1;;81.9;0.818748;248.24;243.49;4.862167;4.0;;81.9;0.818748;248.24;243.49;4.862167;4.0;;;;;;;;;99.0;0.989205;225.4;211.33;6.107943;6.0;;;;;;;;;99.5;0.994062;225.4;211.33;6.107943;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3105905;Barroso;801809.897;39930.77;759640.758;37830.72;608479.713;29001.46;5469.114;239843.8;178709.876;100830.269;524853.059;83626.654;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;79.7;0.807978;278.86;281.62;4.821956;3.9;;79.7;0.807978;278.86;281.62;4.821956;3.9;;86.2;0.861105;254.58;250.52;5.085;4.4;;86.2;0.861105;254.58;250.52;5.085;4.4;;99.9;0.998996;248.02;226.07;6.807622;6.8;;99.9;0.998996;248.02;226.07;6.807622;6.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3106002;Bela Vista de Minas;407734.406;40103.71;395453.331;38895.77;568233.696;55334.86;5728.924;371455.994;124407.987;56236.43;557829.334;10404.361;Indústrias extrativas;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;7;True;86.8;0.876473;269.35;262.19;4.39752;3.9;;86.8;0.876473;269.35;262.19;4.39752;3.9;;97.3;0.972931;242.23;241.08;4.721833;4.6;;97.3;0.972931;242.23;241.08;4.721833;4.6;;99.7;0.997168;224.31;215.23;6.158051;6.1;;99.8;0.997984;221.4;209.6;6.000153;6.0;;;;;;;;;100.0;1.0;215.23;197.65;5.665132;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3106101;Belmiro Braga;79257.657;24432.08;67229.338;20724.21;61557.352;17988.71;15436.305;6261.014;16418.503;20404.126;58519.948;3037.404;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;4;True;88.1;0.880356;261.16;263.09;4.295965;3.8;;88.1;0.880356;261.16;263.09;4.295965;3.8;;89.9;0.900856;236.43;240.04;4.607833;4.2;;90.0;0.904705;236.43;240.04;4.607833;4.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
