region_code;region_name;state_code;state_abbr;state_name;city_code;city_name;gdp_2023_current_prices_thousand_reais;gdp_per_capita_2023_current_reais;gdp_2022_current_prices_thousand_reais;gdp_per_capita_2022_current_reais;gdp_2021_current_prices_thousand_reais;gdp_per_capita_2021_current_reais;gross_value_added_agriculture_2021_current_prices_thousand_reais;gross_value_added_industry_2021_current_prices_thousand_reais;gross_value_added_services_2021_current_prices_thousand_reais;gross_value_added_public_administration_2021_current_prices_thousand_reais;gross_value_added_total_2021_current_prices_thousand_reais;taxes_less_subsidies_2021_current_prices_thousand_reais;main_economic_activity_2021;second_main_economic_activity_2021;third_main_economic_activity_2021;total_school_records;has_any_school_record;approval_rate_estadual_medio_todos_1_4;performance_indicator_estadual_medio_todos_1_4;saeb_math_score_estadual_medio_todos_1_4;saeb_portuguese_score_estadual_medio_todos_1_4;saeb_standardized_average_score_estadual_medio_todos_1_4;ideb_estadual_medio_todos_1_4;ideb_projection_estadual_medio_todos_1_4;approval_rate_publica_medio_todos_1_4;performance_indicator_publica_medio_todos_1_4;saeb_math_score_publica_medio_todos_1_4;saeb_portuguese_score_publica_medio_todos_1_4;saeb_standardized_average_score_publica_medio_todos_1_4;ideb_publica_medio_todos_1_4;ideb_projection_publica_medio_todos_1_4;approval_rate_publica_fundamental_finais_6_9;performance_indicator_publica_fundamental_finais_6_9;saeb_math_score_publica_fundamental_finais_6_9;saeb_portuguese_score_publica_fundamental_finais_6_9;saeb_standardized_average_score_publica_fundamental_finais_6_9;ideb_publica_fundamental_finais_6_9;ideb_projection_publica_fundamental_finais_6_9;approval_rate_municipal_fundamental_finais_6_9;performance_indicator_municipal_fundamental_finais_6_9;saeb_math_score_municipal_fundamental_finais_6_9;saeb_portuguese_score_municipal_fundamental_finais_6_9;saeb_standardized_average_score_municipal_fundamental_finais_6_9;ideb_municipal_fundamental_finais_6_9;ideb_projection_municipal_fundamental_finais_6_9;approval_rate_publica_fundamental_iniciais_1_5;performance_indicator_publica_fundamental_iniciais_1_5;saeb_math_score_publica_fundamental_iniciais_1_5;saeb_portuguese_score_publica_fundamental_iniciais_1_5;saeb_standardized_average_score_publica_fundamental_iniciais_1_5;ideb_publica_fundamental_iniciais_1_5;ideb_projection_publica_fundamental_iniciais_1_5;approval_rate_municipal_fundamental_iniciais_1_5;performance_indicator_municipal_fundamental_iniciais_1_5;saeb_math_score_municipal_fundamental_iniciais_1_5;saeb_portuguese_score_municipal_fundamental_iniciais_1_5;saeb_standardized_average_score_municipal_fundamental_iniciais_1_5;ideb_municipal_fundamental_iniciais_1_5;ideb_projection_municipal_fundamental_iniciais_1_5;approval_rate_estadual_fundamental_finais_6_9;performance_indicator_estadual_fundamental_finais_6_9;saeb_math_score_estadual_fundamental_finais_6_9;saeb_portuguese_score_estadual_fundamental_finais_6_9;saeb_standardized_average_score_estadual_fundamental_finais_6_9;ideb_estadual_fundamental_finais_6_9;ideb_projection_estadual_fundamental_finais_6_9;approval_rate_estadual_fundamental_iniciais_1_5;performance_indicator_estadual_fundamental_iniciais_1_5;saeb_math_score_estadual_fundamental_iniciais_1_5;saeb_portuguese_score_estadual_fundamental_iniciais_1_5;saeb_standardized_average_score_estadual_fundamental_iniciais_1_5;ideb_estadual_fundamental_iniciais_1_5;ideb_projection_estadual_fundamental_iniciais_1_5;approval_rate_federal_medio_todos_1_4;performance_indicator_federal_medio_todos_1_4;saeb_math_score_federal_medio_todos_1_4;saeb_portuguese_score_federal_medio_todos_1_4;saeb_standardized_average_score_federal_medio_todos_1_4;ideb_federal_medio_todos_1_4;ideb_projection_federal_medio_todos_1_4;approval_rate_federal_fundamental_iniciais_1_5;performance_indicator_federal_fundamental_iniciais_1_5;saeb_math_score_federal_fundamental_iniciais_1_5;saeb_portuguese_score_federal_fundamental_iniciais_1_5;saeb_standardized_average_score_federal_fundamental_iniciais_1_5;ideb_federal_fundamental_iniciais_1_5;ideb_projection_federal_fundamental_iniciais_1_5;approval_rate_federal_fundamental_finais_6_9;performance_indicator_federal_fundamental_finais_6_9;saeb_math_score_federal_fundamental_finais_6_9;saeb_portuguese_score_federal_fundamental_finais_6_9;saeb_standardized_average_score_federal_fundamental_finais_6_9;ideb_federal_fundamental_finais_6_9;ideb_projection_federal_fundamental_finais_6_9;approval_rate_municipal_medio_todos_1_4;performance_indicator_municipal_medio_todos_1_4;saeb_math_score_municipal_medio_todos_1_4;saeb_portuguese_score_municipal_medio_todos_1_4;saeb_standardized_average_score_municipal_medio_todos_1_4;ideb_municipal_medio_todos_1_4;ideb_projection_municipal_medio_todos_1_4
5;Centro-oeste;52;GO;Goiás;5210802;Itajá;188305.516;42992.13;139352.103;31815.55;131521.076;29809.85;60632.605;3229.57;29368.522;30791.437;124022.134;7498.942;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;97.0;0.973071;284.53;276.64;4.827039;4.7;;97.0;0.973071;284.53;276.64;4.827039;4.7;;98.3;0.979896;261.94;255.8;5.295667;5.2;;;;;;;;;100.0;1.0;210.86;202.92;5.677553;5.7;;100.0;1.0;210.86;202.92;5.677553;5.7;;97.8;0.974013;261.94;255.8;5.295667;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5210901;Itapaci;599908.34;28449.2;631233.575;29934.73;547603.022;22960.29;78764.412;119768.165;189237.501;110926.808;498696.885;48906.137;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação;7;True;100.0;1.0;301.24;287.93;5.230742;5.2;;100.0;1.0;301.24;287.93;5.230742;5.2;;98.0;0.979606;274.91;268.99;5.731667;5.6;;95.0;0.953226;252.98;255.66;5.144;4.9;;99.4;0.994137;229.37;215.62;6.261706;6.2;;99.4;0.994137;229.37;215.62;6.261706;6.2;;99.4;0.992967;281.86;273.21;5.917833;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5211008;Itapirapuã;300250.649;37498.52;274553.465;34310.61;222293.143;50751.86;114878.526;9333.363;56666.39;30112.42;210990.699;11302.443;Pecuária, inclusive apoio à pecuária;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;100.0;1.0;262.39;263.87;4.324917;4.3;;100.0;1.0;262.39;263.87;4.324917;4.3;;100.0;1.0;245.99;251.84;4.963833;5.0;;;;;;;;;100.0;1.0;190.28;187.68;5.007714;5.0;;100.0;1.0;190.28;187.68;5.007714;5.0;;100.0;1.0;245.99;251.84;4.963833;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5211206;Itapuranga;734912.624;28143.55;670131.038;25662.74;553624.989;21628.51;124884.848;37038.8;221761.791;125116.062;508801.501;44823.488;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;6;True;95.8;0.960095;298.67;300.17;5.37788;5.2;;95.8;0.960095;298.67;300.17;5.37788;5.2;;99.4;0.994214;285.96;281.64;6.126667;6.1;;;;;;;;;98.1;0.980958;236.66;222.57;6.527192;6.4;;98.1;0.980958;236.66;222.57;6.527192;6.4;;99.4;0.994214;285.96;281.64;6.126667;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5211305;Itarumã;412359.244;67588.8;365932.914;59979.17;324864.117;44277.51;139681.438;59794.439;64306.778;44784.205;308566.861;16297.256;Pecuária, inclusive apoio à pecuária;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Demais serviços;6;True;87.2;0.872581;272.3;273.45;4.607515;4.0;;87.2;0.872581;272.3;273.45;4.607515;4.0;;96.8;0.968814;273.09;276.61;5.828333;5.6;;;;;;;;;99.5;0.994961;263.97;242.65;7.413466;7.4;;99.5;0.994961;263.97;242.65;7.413466;7.4;;96.6;0.967255;273.09;276.61;5.828333;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5211404;Itauçu;359650.707;46490.53;301870.783;39021.56;219255.736;24448.68;30609.971;47402.307;77906.959;41132.64;197051.877;22203.859;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação;6;True;97.7;0.978233;289.87;291.54;5.125093;5.0;;97.7;0.978233;289.87;291.54;5.125093;5.0;;99.1;0.991474;276.42;273.61;5.833833;5.8;;;;;;;;;100.0;1.0;269.05;255.06;7.736049;7.7;;100.0;1.0;269.05;255.06;7.736049;7.7;;99.0;0.990216;276.42;273.61;5.833833;5.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5211503;Itumbiara;6555376.192;60714.79;6509932.893;60293.9;5324712.276;49835.86;391457.039;1546835.204;2118942.229;585655.576;4642890.048;681822.228;Demais serviços;Indústrias de transformação;Comércio e reparação de veículos automotores e motocicletas;6;True;99.7;0.996995;288.64;292.42;5.120992;5.1;;97.9;0.980276;288.64;292.42;5.120992;5.0;;99.8;0.998248;282.92;281.08;6.066667;6.1;;;;;;;;;98.6;0.985771;244.94;231.35;6.844844;6.7;;98.6;0.985771;244.94;231.35;6.844844;6.7;;99.9;0.9995;282.92;281.08;6.066667;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5211602;Ivolândia;145721.78;54111.32;151242.58;56161.37;139635.196;60843.22;65131.579;35794.358;14623.393;17669.934;133219.264;6415.932;Pecuária, inclusive apoio à pecuária;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Administração, defesa, educação e saúde públicas e seguridade social;6;True;100.0;1.0;306.62;299.47;5.479059;5.5;;100.0;1.0;306.62;299.47;5.479059;5.5;;100.0;1.0;283.96;292.42;6.273;6.3;;;;;;;;;100.0;1.0;221.56;206.88;5.953752;6.0;;100.0;1.0;221.56;206.88;5.953752;6.0;;100.0;1.0;283.96;292.42;6.273;6.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5211701;Jandaia;446722.52;71224.89;502063.495;80048.39;426843.294;71128.69;184825.099;106907.009;74542.287;38666.586;404940.981;21902.313;Agricultura, inclusive apoio à agricultura e a pós colheita;Indústrias de transformação;Demais serviços;6;True;100.0;1.0;274.77;281.72;4.766009;4.8;;100.0;1.0;274.77;281.72;4.766009;4.8;;100.0;1.0;273.02;276.07;5.818167;5.8;;;;;;;;;100.0;1.0;211.93;199.6;5.637609;5.6;;100.0;1.0;211.93;199.6;5.637609;5.6;;100.0;1.0;273.02;276.07;5.818167;5.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5211800;Jaraguá;1205295.699;26652.27;1067820.52;23612.33;919842.873;17635.02;156683.69;107876.778;352477.74;227558.005;844596.213;75246.659;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;6;True;97.3;0.973943;287.29;282.52;4.953827;4.8;;97.3;0.973943;287.29;282.52;4.953827;4.8;;99.9;0.998997;279.82;276.05;5.931167;5.9;;;;;;;;;100.0;1.0;240.2;224.6;6.631659;6.6;;100.0;1.0;240.2;224.6;6.631659;6.6;;99.9;0.998997;279.82;276.05;5.931167;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5211909;Jataí;10026116.752;94828.45;10563395.435;99910.1;7997057.279;77475.1;2484524.81;1518952.568;2690884.854;531942.964;7226305.197;770752.082;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Indústrias de transformação;6;True;98.9;0.989299;284.0;285.9;4.958218;4.9;;97.9;0.979196;284.0;285.9;4.958218;4.9;;99.4;0.994243;272.23;270.19;5.707;5.7;;;;;;;;;96.1;0.961918;223.16;213.66;6.107559;5.9;;96.1;0.961918;223.16;213.66;6.107559;5.9;;99.4;0.994243;272.23;270.19;5.707;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5212006;Jaupaci;112607.354;38511.41;105007.762;35912.37;83166.033;29252.91;37007.196;4204.958;17529.845;21175.636;79917.635;3248.398;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Pecuária, inclusive apoio à pecuária;4;True;;;;;;;;;;;;;;;98.4;0.983731;275.02;265.72;5.679;5.6;;;;;;;;;100.0;1.0;211.93;198.91;5.625064;5.6;;100.0;1.0;211.93;198.91;5.625064;5.6;;98.4;0.983731;275.02;265.72;5.679;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5212055;Jesúpolis;51231.518;24131.66;44293.838;20863.8;39675.131;15889.12;9137.323;2045.998;9172.287;17300.055;37655.663;2019.468;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;95.7;0.96022;285.2;301.73;5.212048;5.0;;95.7;0.96022;285.2;301.73;5.212048;5.0;;100.0;1.0;286.57;280.03;6.11;6.1;;;;;;;;;100.0;1.0;278.97;253.67;7.90009;7.9;;100.0;1.0;278.97;253.67;7.90009;7.9;;100.0;1.0;286.57;280.03;6.11;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5212105;Joviânia;423165.114;59109.53;462961.839;64668.51;342154.792;46131.16;164043.373;13891.294;105068.35;40799.094;323802.111;18352.68;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;7;True;100.0;1.0;303.92;291.09;5.315688;5.3;;100.0;1.0;303.92;291.09;5.315688;5.3;;87.9;0.874494;260.0;259.63;5.327167;4.7;;80.2;0.797102;244.59;242.49;4.784667;3.8;;98.6;0.986122;222.68;212.13;6.07058;6.0;;98.6;0.986122;222.68;212.13;6.07058;6.0;;100.0;1.0;285.83;288.37;6.236667;6.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5212204;Jussara;884366.458;45074.74;838117.328;42706.62;693525.83;37968.13;226435.833;45588.883;269502.734;89654.58;631182.03;62343.801;Demais serviços;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;6;True;98.8;0.988306;287.58;285.07;4.996074;4.9;;98.8;0.988306;287.58;285.07;4.996074;4.9;;99.9;0.998997;281.55;279.2;6.0125;6.0;;;;;;;;;99.8;0.997984;233.31;223.2;6.474715;6.5;;99.8;0.997984;233.31;223.2;6.474715;6.5;;99.9;0.998997;281.55;279.2;6.0125;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5212253;Lagoa Santa;67251.224;48382.18;58208.511;41876.63;51869.992;31398.3;16875.456;1899.572;13731.304;16207.521;48713.854;3156.138;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços;4;True;;;;;;;;;;;;;;;100.0;1.0;284.75;272.84;5.959833;6.0;;;;;;;;;100.0;1.0;244.33;224.39;6.706657;6.7;;100.0;1.0;244.33;224.39;6.706657;6.7;;100.0;1.0;284.75;272.84;5.959833;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5212303;Leopoldo de Bulhões;452341.998;51725.79;380977.004;43565.12;343235.764;44791.3;216804.483;22748.204;49783.089;40152.99;329488.766;13746.998;Pecuária, inclusive apoio à pecuária;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;6;True;99.6;0.996644;284.44;275.81;4.81335;4.8;;99.6;0.996644;284.44;275.81;4.81335;4.8;;98.6;0.986242;266.94;266.11;5.550833;5.5;;;;;;;;;98.4;0.984579;232.27;218.76;6.374141;6.3;;98.4;0.984579;232.27;218.76;6.374141;6.3;;99.7;0.997481;266.94;266.11;5.550833;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5212501;Luziânia;6264671.451;29956.01;6279118.653;30083.21;5400879.11;25161.91;689768.922;1507828.041;1787115.465;913219.207;4897931.634;502947.476;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação;6;True;99.0;0.991949;276.63;283.89;4.824617;4.8;;98.4;0.986242;276.63;283.89;4.824617;4.8;;99.3;0.993244;262.52;263.62;5.435667;5.4;;;;;;;;;95.7;0.956863;222.44;215.99;6.136182;5.9;;95.7;0.956863;222.44;215.99;6.136182;5.9;;99.3;0.993244;262.52;263.62;5.435667;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5212600;Mairipotaba;101347.894;39573.56;96453.525;37662.45;88307.045;37449.98;51288.934;3778.782;13782.345;16732.271;85582.332;2724.713;Pecuária, inclusive apoio à pecuária;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;6;True;100.0;1.0;265.03;279.34;4.593582;4.6;;100.0;1.0;265.03;279.34;4.593582;4.6;;99.2;0.991278;248.28;244.12;4.873333;4.8;;;;;;;;;100.0;1.0;220.78;198.37;5.784139;5.8;;100.0;1.0;220.78;198.37;5.784139;5.8;;99.2;0.991278;248.28;244.12;4.873333;4.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5212709;Mambaí;139649.963;17189.8;124921.498;15376.85;107552.11;11593.41;3837.901;4489.875;43088.057;43240.049;94655.882;12896.228;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;99.7;0.997656;262.66;267.77;4.387092;4.4;;99.7;0.997656;262.66;267.77;4.387092;4.4;;99.6;0.996487;255.07;252.3;5.122833;5.1;;;;;;;;;95.3;0.95406;224.27;218.34;6.213833;5.9;;95.3;0.95406;224.27;218.34;6.213833;5.9;;99.6;0.996487;255.07;252.3;5.122833;5.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5212808;Mara Rosa;411527.717;38460.53;344860.172;32229.92;291277.665;31544.04;109068.536;19138.616;93629.404;48552.016;270388.572;20889.093;Demais serviços;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;7;True;100.0;1.0;283.54;281.74;4.889482;4.9;;100.0;1.0;283.54;281.74;4.889482;4.9;;99.6;0.995731;271.13;260.77;5.531667;5.5;;100.0;1.0;230.04;237.99;4.467167;4.5;;98.1;0.983053;223.84;210.86;6.069627;6.0;;98.1;0.983053;223.84;210.86;6.069627;6.0;;99.6;0.995478;275.51;263.2;5.645167;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5212907;Marzagão;76281.11;27658.13;73425.118;26622.6;68549.81;30291.56;16216.999;2501.044;24594.514;19086.813;62399.37;6150.441;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;100.0;1.0;324.13;329.52;6.174836;6.2;;100.0;1.0;324.13;329.52;6.174836;6.2;;100.0;1.0;272.31;264.16;5.607833;5.6;;;;;;;;;100.0;1.0;220.02;216.33;6.09618;6.1;;100.0;1.0;220.02;216.33;6.09618;6.1;;100.0;1.0;272.31;264.16;5.607833;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5212956;Matrinchã;225034.902;55674.15;210834.774;52161.0;170668.916;39497.55;90557.104;6283.393;41601.568;24994.574;163436.639;7232.278;Agricultura, inclusive apoio à agricultura e a pós colheita;Pecuária, inclusive apoio à pecuária;Demais serviços;6;True;100.0;1.0;246.84;263.43;4.099931;4.1;;100.0;1.0;246.84;263.43;4.099931;4.1;;98.4;0.980693;243.98;238.21;4.703167;4.6;;;;;;;;;95.3;0.951049;206.93;195.52;5.468008;5.2;;95.3;0.951049;206.93;195.52;5.468008;5.2;;100.0;1.0;243.98;238.21;4.703167;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5213004;Maurilândia;327507.996;31784.55;367298.173;35646.17;247923.48;17018.36;89701.084;9760.55;68842.626;65956.533;234260.793;13662.687;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;100.0;1.0;275.1;274.16;4.65747;4.7;;100.0;1.0;275.1;274.16;4.65747;4.7;;100.0;1.0;270.06;266.56;5.610333;5.6;;;;;;;;;99.9;0.998592;259.13;239.23;7.258918;7.2;;99.9;0.998592;259.13;239.23;7.258918;7.2;;100.0;1.0;270.06;266.56;5.610333;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5213053;Mimoso de Goiás;179168.053;68541.72;252300.439;96518.91;247571.865;96144.41;185537.017;9977.078;27006.933;20463.451;242984.478;4587.386;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;4;True;;;;;;;;;;;;;;;100.0;1.0;243.05;255.82;4.981167;5.0;;;;;;;;;91.7;0.911897;226.88;219.16;6.278551;5.7;;91.7;0.911897;226.88;219.16;6.278551;5.7;;100.0;1.0;243.05;255.82;4.981167;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5213087;Minaçu;1286496.521;47516.03;1104593.957;40797.56;1296752.817;45471.38;61463.403;792834.519;223450.458;169170.519;1246918.899;49833.918;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;7;True;99.1;0.990987;275.84;274.31;4.670109;4.6;;99.1;0.990987;275.84;274.31;4.670109;4.6;;98.4;0.983957;268.13;267.5;5.593833;5.5;;93.1;0.929029;246.79;260.81;5.126667;4.8;;99.6;0.995973;227.68;215.12;6.220364;6.2;;99.6;0.995973;227.68;215.12;6.220364;6.2;;100.0;1.0;274.13;269.38;5.725167;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5213103;Mineiros;4536324.835;64729.74;4410757.38;62945.18;3288959.05;47338.82;1029207.208;441782.46;1125853.139;394001.17;2990843.976;298115.074;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;98.7;0.987951;289.96;294.62;5.172465;5.1;;98.7;0.987951;289.96;294.62;5.172465;5.1;;99.6;0.995246;282.02;277.16;5.986333;6.0;;;;;;;;;98.6;0.986601;240.7;228.95;6.720291;6.6;;98.6;0.986601;240.7;228.95;6.720291;6.6;;99.6;0.995246;282.02;277.16;5.986333;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5213400;Moiporá;73136.307;43404.34;56827.549;33725.55;53255.171;36203.38;24442.735;1509.374;10059.639;15041.056;51052.805;2202.366;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;2;True;;;;;;;;;;;;;;;100.0;1.0;279.51;291.46;6.182833;6.2;;;;;;;;;;;;;;;;;;;;;;;100.0;1.0;279.51;291.46;6.182833;6.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5213509;Monte Alegre de Goiás;141790.415;21188.05;132507.59;19800.9;120282.434;13732.44;53752.563;2849.942;19670.679;39114.982;115388.167;4894.267;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;99.6;0.995629;249.84;245.29;3.870509;3.9;;99.6;0.995629;249.84;245.29;3.870509;3.9;;98.2;0.981972;248.67;253.61;5.038;4.9;;;;;;;;;97.4;0.971437;190.66;178.1;4.840784;4.7;;97.2;0.970183;190.66;178.1;4.840784;4.7;;98.2;0.981972;248.67;253.61;5.038;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5213707;Montes Claros de Goiás;818049.454;93427.3;791210.667;90362.11;498815.696;62064.91;276410.254;52725.721;100941.183;43670.601;473747.759;25067.937;Agricultura, inclusive apoio à agricultura e a pós colheita;Pecuária, inclusive apoio à pecuária;Demais serviços;6;True;97.5;0.976295;263.4;280.55;4.588803;4.5;;97.5;0.976295;263.4;280.55;4.588803;4.5;;97.5;0.975231;246.7;239.83;4.7755;4.7;;;;;;;;;99.8;0.997577;248.35;225.63;6.80592;6.8;;99.8;0.997577;248.35;225.63;6.80592;6.8;;97.5;0.975231;246.7;239.83;4.7755;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5213756;Montividiu;1619838.607;129369.75;1836670.451;146687.2;1604454.1;115138.44;1097039.801;73780.987;287638.686;82411.636;1540871.11;63582.991;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;99.4;0.993979;257.15;253.17;4.091142;4.1;;99.4;0.993979;257.15;253.17;4.091142;4.1;;97.2;0.970593;250.2;253.87;5.067833;4.9;;97.2;0.970593;250.2;253.87;5.067833;4.9;;98.5;0.984635;234.79;231.8;6.659323;6.6;;98.5;0.984635;234.79;231.8;6.659323;6.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5213772;Montividiu do Norte;124015.25;32816.95;119244.804;31554.59;108844.745;23985.18;54147.513;3058.872;20245.735;26335.383;103787.503;5057.242;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;98.9;0.992558;277.16;285.31;4.853319;4.8;;98.9;0.992558;277.16;285.31;4.853319;4.8;;98.9;0.988625;272.7;288.94;6.027333;6.0;;;;;;;;;100.0;1.0;223.84;216.8;6.177627;6.2;;100.0;1.0;223.84;216.8;6.177627;6.2;;99.3;0.989158;272.7;288.94;6.027333;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5213806;Morrinhos;2524023.048;49152.36;2416416.234;47056.85;1857571.382;39560.67;513310.209;307883.721;620853.325;234254.14;1676301.395;181269.987;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;7;True;95.9;0.959964;288.46;289.82;5.079541;4.9;;92.0;0.924833;292.09;291.48;5.155375;4.8;;99.4;0.994495;271.74;266.68;5.640333;5.6;;98.8;0.987468;256.34;254.46;5.18;5.1;;99.8;0.997595;223.15;215.08;6.133186;6.1;;99.8;0.997595;223.15;215.08;6.133186;6.1;;100.0;1.0;282.06;274.86;5.948667;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
